date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:07:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Mar%202022%2008:37:35%20GMT	https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/contact-us	C:/My%20Web%20Sites/tracklab/tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/contact-us	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:38	4423965/4423965	---M--	200	added ('OK')	video/mp4	date:Thu,%2010%20May%202018%2006:36:50%20GMT	https://tracklab.com.au/wp-content/uploads/2018/05/prime-color-golf-swing-multiple-cameras.mp4?_=2	C:/My%20Web%20Sites/tracklab/tracklab.com.au/wp-content/uploads/2018/05/prime-color-golf-swing-multiple-camerase6f8.mp4	(from https://tracklab.com.au/products/brands/optitrack/optitrack-prime-cameras/prime-color/)
14:07:39	33476/33476	---M--	200	added ('OK')	image/jpeg	etag:%22f72d3d2c65abf04e%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2GalleryHand.jpg?ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2GalleryHandeb45.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:39	7657/7657	---M--	200	added ('OK')	image/jpeg	etag:%229691b74b5e9cad01%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2GalleryHand.jpg?fit=300%2C169&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2GalleryHand9099.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:41	38324/38324	---M--	200	added ('OK')	image/jpeg	etag:%22c162396d2ec85642%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2GallerySidesRed.jpg?ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2GallerySidesRedeb45.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:41	8330/8330	---M--	200	added ('OK')	image/jpeg	etag:%226d65abb4758fcbf6%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2GallerySidesRed.jpg?fit=300%2C169&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2GallerySidesRed9099.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:42	33331/33331	---M--	200	added ('OK')	image/jpeg	etag:%229fcdf24befbf17ac%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2GallerySidesBlack.jpg?ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2GallerySidesBlackeb45.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:42	7300/7300	---M--	200	added ('OK')	image/jpeg	etag:%228706f6b9da7593e4%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2GallerySidesBlack.jpg?fit=300%2C169&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2GallerySidesBlack9099.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:43	18701/18701	---M--	200	added ('OK')	image/png	etag:%2298a925f140442601%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2Red.png?resize=149%2C261&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2Red327b.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:44	17555/17555	---M--	200	added ('OK')	image/png	etag:%22840b745ec6ea6f7a%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2Black.png?resize=149%2C261&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2Black327b.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:44	6956/6956	---M--	200	added ('OK')	image/png	etag:%2217cc9501ac6a7550%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/signSpeed100.png?resize=159%2C204&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/signSpeed100b4a7.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:44	2452/2452	---M--	200	added ('OK')	image/png	etag:%22293a959c032ba98d%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/modeGrayscaleS250e.png?resize=280%2C158&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/modeGrayscaleS250ed398.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:45	11268/11268	---M--	200	added ('OK')	image/jpeg	etag:%229cbf74177148e4b0%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/trackingToolsScreenCameraControl02.jpg?resize=280%2C158&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/trackingToolsScreenCameraControl02d398.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:45	4439/4439	---M--	200	added ('OK')	image/png	etag:%22903c975f889320dc%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/mjpeg.png?resize=210%2C80&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/mjpege498.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:46	8905/8905	---M--	200	added ('OK')	image/png	etag:%229c8148ef7c48fa4a%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/picGrayscaleVideo.png?resize=240%2C135&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/picGrayscaleVideo03f3.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:46	8459/8459	---M--	200	added ('OK')	image/png	etag:%22e05830473d0aadd7%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/m12LensVseries4.5-1.png?resize=135%2C171&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/m12LensVseries4.5-16ee7.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:47	18913/18913	---M--	200	added ('OK')	image/png	etag:%2217431252fa0ee9bf%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2Hand.png?resize=200%2C246&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2Hande0cc.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:47	5332/5332	---M--	200	added ('OK')	image/png	etag:%2236cfb11c046b4f5c%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/picInfraredAlt.png?resize=147%2C153&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/picInfraredAlt4446.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:48	10664/10664	---M--	200	added ('OK')	image/png	etag:%2296edd9cf3a101901%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/picR2HighPower.png?resize=176%2C198&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/picR2HighPower38d0.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:49	15697/15697	---M--	200	added ('OK')	image/png	etag:%221655f168f6d3d85a%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optihubExternalSync.png?resize=306%2C154&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optihubExternalSyncfb41.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:50	37924/37924	---M--	200	added ('OK')	image/png	etag:%2209975b6f563920a2%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2Compatibility.png?resize=316%2C263&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2Compatibilityc79c.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:50	3623/3623	---M--	200	added ('OK')	image/png	etag:%224b1a101e74344460%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/oem-1.png?resize=149%2C81&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/oem-16f0a.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:51	13583/13583	---M--	200	added ('OK')	image/png	etag:%226d50559cbdb60bee%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2Dimensions.png?resize=216%2C182&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/v100r2Dimensions7b80.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:07:59	18701/18701	---M--	200	added ('OK')	image/png	etag:%22d4d02aa79430348e%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex-3-v100r2Red.png?resize=149%2C261&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex-3-v100r2Red327b.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:08:04	179441/179441	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Mar%202022%2008:38:00%20GMT	https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/document.location.href	C:/My%20Web%20Sites/tracklab/tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/document.location.610.delayed	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
14:08:08	95847/95847	---MC-	200	added ('OK')	application/json	date:Fri,%2025%20Mar%202022%2008:38:04%20GMT	https://tracklab.com.au/wp-json/wp/v2/pages/528	C:/My%20Web%20Sites/tracklab/tracklab.com.au/wp-json/wp/v2/pages/528.json	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:11	2761/2761	---MC-	200	added ('OK')	application/json	date:Fri,%2025%20Mar%202022%2008:38:09%20GMT	https://tracklab.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftracklab.com.au%2Fproducts%2Fbrands%2Foptitrack%2Foptitrack-flex-cameras%2Foptitrack-flex-13%2F	C:/My%20Web%20Sites/tracklab/tracklab.com.au/wp-json/oembed/1.0/embed20aa.json	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:14	2860/2860	---M-Z	200	added ('OK')	text/xml	date:Fri,%2025%20Mar%202022%2008:38:12%20GMT	https://tracklab.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftracklab.com.au%2Fproducts%2Fbrands%2Foptitrack%2Foptitrack-flex-cameras%2Foptitrack-flex-13%2F&format=xml	C:/My%20Web%20Sites/tracklab/tracklab.com.au/wp-json/oembed/1.0/embed91e5	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:14	6222112/6222112	---M--	200	added ('OK')	application/pdf	date:Wed,%2016%20Jun%202021%2001:45:37%20GMT	https://tracklab.com.au/wp-content/uploads/2021/06/OptiTrack-Flex-Specs_Flx3.pdf	C:/My%20Web%20Sites/tracklab/tracklab.com.au/wp-content/uploads/2021/06/OptiTrack-Flex-Specs_Flx3.pdf	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-3/)
